<,10792,4,1,65,62,EF,45,E0,42,-43,>
<,10793,4,1,65,61,4,83,47,43,-42,>
<,10794,4,1,65,63,4F,BB,89,42,-43,>
<,10795,4,1,65,63,6E,C0,89,42,-44,>
<,10796,4,1,65,62,E,4B,E0,42,-42,>
<,10797,4,1,65,63,8D,C5,89,42,-43,>
<,10798,4,1,65,61,93,85,47,43,-50,>
<,10799,4,1,65,63,AC,CA,89,42,-42,>
<,10800,4,1,65,62,2D,50,E0,42,-49,>
<,10801,4,1,65,61,22,88,47,43,-42,>
<,10802,4,1,65,63,CB,CF,89,42,-42,>
<,10803,4,1,65,61,B1,8A,47,43,-43,>
<,10804,4,1,65,63,EA,D4,89,42,-42,>
<,10805,4,1,65,62,4C,55,E0,42,-42,>
<,10806,4,1,65,61,40,8D,47,43,-42,>
<,10807,4,1,65,63,9,DA,89,42,-42,>
<,10808,4,1,65,61,CF,8F,47,43,-50,>
<,10809,4,1,65,63,28,DF,89,42,-44,>
<,10810,4,1,65,63,47,E4,89,42,-43,>
<,10811,4,1,65,61,5E,92,47,43,-42,>
<,10812,4,1,65,62,6B,5A,E0,42,-42,>
<,10813,4,1,65,63,66,E9,89,42,-43,>
<,10814,4,1,65,61,ED,94,47,43,-51,>
<,10815,4,1,65,63,85,EE,89,42,-42,>
<,10816,4,1,65,62,8A,5F,E0,42,-42,>
<,10817,4,1,65,63,A4,F3,89,42,-44,>
<,10818,4,1,65,63,C3,F8,89,42,-43,>
<,10819,4,1,65,62,A9,64,E0,42,-43,>
<,10820,4,1,65,63,E2,FD,89,42,-43,>
<,10821,4,1,65,63,1,3,8A,42,-40,>
<,10822,4,1,65,62,C8,69,E0,42,-43,>
<,10823,4,1,65,63,20,8,8A,42,-43,>
<,10824,4,1,65,63,3F,D,8A,42,-51,>
<,10825,4,1,65,63,5E,12,8A,42,-44,>
<,10826,4,1,65,62,E7,6E,E0,42,-44,>
<,10827,4,1,65,63,7D,17,8A,42,-47,>
<,10828,4,1,65,63,9C,1C,8A,42,-42,>
<,10829,4,1,65,62,6,74,E0,42,-44,>
<,10830,4,1,65,61,7C,97,47,43,-48,>
<,10831,4,1,65,63,BB,21,8A,42,-45,>
<,10832,4,1,65,63,DA,26,8A,42,-45,>
<,10833,4,1,65,63,F9,2B,8A,42,-51,>
<,10834,4,1,65,62,25,79,E0,42,-44,>
<,10835,4,1,65,61,B,9A,47,43,-42,>
<,10836,4,1,65,63,18,31,8A,42,-45,>
<,10837,4,1,65,63,37,36,8A,42,-49,>
<,10838,4,1,65,61,9A,9C,47,43,-40,>
<,10839,4,1,65,63,56,3B,8A,42,-42,>
<,10840,4,1,65,62,44,7E,E0,42,-41,>
<,10841,4,1,65,61,29,9F,47,43,-44,>
<,10842,4,1,65,63,75,40,8A,42,-47,>
<,10843,4,1,65,61,B8,A1,47,43,-42,>
<,10844,4,1,65,63,94,45,8A,42,-42,>
<,10845,4,1,65,61,47,A4,47,43,-46,>
<,10846,4,1,65,63,B3,4A,8A,42,-46,>
<,10847,4,1,65,62,63,83,E0,42,-50,>
<,10848,4,1,65,61,D6,A6,47,43,-42,>
<,10849,4,1,65,63,D2,4F,8A,42,-42,>
<,10850,4,1,65,61,65,A9,47,43,-43,>
<,10851,4,1,65,63,F1,54,8A,42,-44,>
<,10852,4,1,65,62,82,88,E0,42,-43,>
<,10853,4,1,65,63,10,5A,8A,42,-44,>
<,10854,4,1,65,63,2F,5F,8A,42,-44,>
<,10855,4,1,65,63,4E,64,8A,42,-44,>
<,10856,4,1,65,62,A1,8D,E0,42,-45,>
<,10857,4,1,65,61,F4,AB,47,43,-44,>
<,10858,4,1,65,63,6D,69,8A,42,-44,>
<,10859,4,1,65,63,8C,6E,8A,42,-43,>
<,10860,4,1,65,62,C0,92,E0,42,-44,>
<,10861,4,1,65,63,AB,73,8A,42,-43,>
<,10862,4,1,65,63,CA,78,8A,42,-44,>
<,10863,4,1,65,63,E9,7D,8A,42,-45,>
<,10864,4,1,65,62,DF,97,E0,42,-44,>
<,10865,4,1,65,63,8,83,8A,42,-52,>
<,10866,4,1,65,63,27,88,8A,42,-44,>
<,10867,4,1,65,62,FE,9C,E0,42,-50,>
<,10868,4,1,65,63,46,8D,8A,42,-46,>
<,10869,4,1,65,61,83,AE,47,43,-44,>
<,10870,4,1,65,63,65,92,8A,42,-44,>
<,10871,4,1,65,63,84,97,8A,42,-45,>
<,10872,4,1,65,62,1D,A2,E0,42,-44,>
<,10873,4,1,65,63,A3,9C,8A,42,-47,>
<,10874,4,1,65,61,12,B1,47,43,-46,>
<,10875,4,1,65,63,C2,A1,8A,42,-45,>
<,10876,4,1,65,61,A1,B3,47,43,-48,>
<,10877,4,1,65,63,E1,A6,8A,42,-45,>
<,10878,4,1,65,62,3C,A7,E0,42,-45,>
<,10879,4,1,65,61,30,B6,47,43,-44,>
<,10880,4,1,65,63,0,AC,8A,42,-42,>
<,10881,4,1,65,61,BF,B8,47,43,-44,>
<,10882,4,1,65,63,1F,B1,8A,42,-41,>
<,10883,4,1,65,61,4E,BB,47,43,-42,>
<,10884,4,1,65,63,3E,B6,8A,42,-42,>
<,10885,4,1,65,62,5B,AC,E0,42,-41,>
<,10886,4,1,65,61,DD,BD,47,43,-41,>
<,10887,4,1,65,63,5D,BB,8A,42,-43,>
<,10888,4,1,65,61,6C,C0,47,43,-46,>
<,10889,4,1,65,63,7C,C0,8A,42,-51,>
<,10890,4,1,65,63,9B,C5,8A,42,-43,>
<,10891,4,1,65,62,7A,B1,E0,42,-43,>
<,10892,4,1,65,63,BA,CA,8A,42,-42,>
<,10893,4,1,65,63,D9,CF,8A,42,-42,>
<,10894,4,1,65,62,99,B6,E0,42,-43,>
<,10895,4,1,65,63,F8,D4,8A,42,-41,>
<,10896,4,1,65,63,17,DA,8A,42,-43,>
<,10897,4,1,65,62,B8,BB,E0,42,-42,>
<,10898,4,1,65,63,36,DF,8A,42,-42,>
<,10899,4,1,65,63,55,E4,8A,42,-41,>
<,10900,4,1,65,63,74,E9,8A,42,-42,>
<,10901,4,1,65,62,D7,C0,E0,42,-42,>
<,10902,4,1,65,63,93,EE,8A,42,-43,>
<,10903,4,1,65,61,FB,C2,47,43,-43,>
<,10904,4,1,65,63,B2,F3,8A,42,-56,>
<,10905,4,1,65,63,D1,F8,8A,42,-45,>
<,10906,4,1,65,62,F6,C5,E0,42,-42,>
<,10907,4,1,65,63,F0,FD,8A,42,-42,>
<,10908,4,1,65,61,8A,C5,47,43,-43,>
<,10909,4,1,65,63,F,3,8B,42,-42,>
<,10910,4,1,65,62,15,CB,E0,42,-43,>
<,10911,4,1,65,63,2E,8,8B,42,-43,>
<,10912,4,1,65,61,19,C8,47,43,-44,>
<,10913,4,1,65,63,4D,D,8B,42,-44,>
<,10914,4,1,65,61,A8,CA,47,43,-44,>
<,10915,4,1,65,63,6C,12,8B,42,-44,>
<,10916,4,1,65,62,34,D0,E0,42,-43,>
<,10917,4,1,65,61,37,CD,47,43,-43,>
<,10918,4,1,65,63,8B,17,8B,42,-43,>
<,10919,4,1,65,61,C6,CF,47,43,-44,>
<,10920,4,1,65,63,AA,1C,8B,42,-43,>
<,10921,4,1,65,61,55,D2,47,43,-44,>
<,10922,4,1,65,63,C9,21,8B,42,-44,>
<,10923,4,1,65,62,53,D5,E0,42,-44,>
<,10924,4,1,65,61,E4,D4,47,43,-43,>
<,10925,4,1,65,63,E8,26,8B,42,-44,>
<,10926,4,1,65,61,73,D7,47,43,-43,>
<,10927,4,1,65,63,7,2C,8B,42,-44,>
<,10928,4,1,65,61,2,DA,47,43,-44,>
<,10929,4,1,65,62,72,DA,E0,42,-44,>
<,10930,4,1,65,63,26,31,8B,42,-55,>
<,10931,4,1,65,63,45,36,8B,42,-45,>
<,10932,4,1,65,63,64,3B,8B,42,-45,>
<,10933,4,1,65,62,91,DF,E0,42,-46,>
<,10934,4,1,65,63,83,40,8B,42,-46,>
<,10935,4,1,65,63,A2,45,8B,42,-48,>
<,10936,4,1,65,62,B0,E4,E0,42,-44,>
<,10937,4,1,65,63,C1,4A,8B,42,-45,>
<,10938,4,1,65,63,E0,4F,8B,42,-43,>
<,10939,4,1,65,63,FF,54,8B,42,-43,>
<,10940,4,1,65,62,CF,E9,E0,42,-42,>
<,10941,4,1,65,63,1E,5A,8B,42,-44,>
<,10942,4,1,65,63,3D,5F,8B,42,-43,>
<,10943,4,1,65,62,EE,EE,E0,42,-42,>
<,10944,4,1,65,63,5C,64,8B,42,-44,>
<,10945,4,1,65,61,91,DC,47,43,-42,>
<,10946,4,1,65,63,7B,69,8B,42,-43,>
<,10947,4,1,65,63,9A,6E,8B,42,-42,>
<,10948,4,1,65,61,20,DF,47,43,-41,>
<,10949,4,1,65,63,B9,73,8B,42,-40,>
<,10950,4,1,65,62,D,F4,E0,42,-42,>
<,10951,4,1,65,63,D8,78,8B,42,-42,>
<,10952,4,1,65,61,AF,E1,47,43,-42,>
<,10953,4,1,65,63,F7,7D,8B,42,-42,>
<,10954,4,1,65,61,3E,E4,47,43,-41,>
<,10955,4,1,65,63,16,83,8B,42,-42,>
<,10956,4,1,65,61,CD,E6,47,43,-40,>
<,10957,4,1,65,62,2C,F9,E0,42,-42,>
<,10958,4,1,65,63,35,88,8B,42,-41,>
<,10959,4,1,65,61,5C,E9,47,43,-41,>
<,10960,4,1,65,63,54,8D,8B,42,-41,>
<,10961,4,1,65,61,EB,EB,47,43,-41,>
<,10962,4,1,65,61,EB,EB,47,43,-41,>
<,10963,4,1,65,63,73,92,8B,42,-41,>
<,10964,4,1,65,61,7A,EE,47,43,-41,>
<,10965,4,1,65,62,4B,FE,E0,42,-42,>
<,10966,4,1,65,63,92,97,8B,42,-42,>
<,10967,4,1,65,63,B1,9C,8B,42,-41,>
<,10968,4,1,65,63,D0,A1,8B,42,-42,>
<,10969,4,1,65,63,EF,A6,8B,42,-42,>
<,10970,4,1,65,62,6A,3,E1,42,-42,>
<,10971,4,1,65,63,E,AC,8B,42,-42,>
<,10972,4,1,65,63,2D,B1,8B,42,-41,>
<,10973,4,1,65,63,4C,B6,8B,42,-42,>
<,10974,4,1,65,62,89,8,E1,42,-42,>
<,10975,4,1,65,61,9,F1,47,43,-43,>
<,10976,4,1,65,63,6B,BB,8B,42,-41,>
<,10977,4,1,65,63,8A,C0,8B,42,-42,>
<,10978,4,1,65,62,A8,D,E1,42,-42,>
<,10979,4,1,65,63,A9,C5,8B,42,-42,>
<,10980,4,1,65,61,98,F3,47,43,-43,>
<,10981,4,1,65,62,C7,12,E1,42,-42,>
<,10982,4,1,65,61,27,F6,47,43,-42,>
<,10983,4,1,65,61,B6,F8,47,43,-42,>
<,10984,4,1,65,63,C8,CA,8B,42,-42,>
<,10985,4,1,65,61,45,FB,47,43,-42,>
<,10986,4,1,65,62,E6,17,E1,42,-43,>
<,10987,4,1,65,61,D4,FD,47,43,-43,>
<,10988,4,1,65,61,63,0,48,43,-43,>
<,10989,4,1,65,61,F2,2,48,43,-42,>
<,10990,4,1,65,61,81,5,48,43,-41,>
<,10991,4,1,65,62,5,1D,E1,42,-44,>
<,10992,4,1,65,63,E7,CF,8B,42,-43,>
<,10993,4,1,65,62,24,22,E1,42,-43,>
<,10994,4,1,65,62,43,27,E1,42,-42,>
<,10995,4,1,65,63,6,D5,8B,42,-42,>
<,10996,4,1,65,62,62,2C,E1,42,-41,>
<,10997,4,1,65,61,10,8,48,43,-42,>
<,10998,4,1,65,63,25,DA,8B,42,-42,>
<,10999,4,1,65,62,81,31,E1,42,-44,>
<,11000,4,1,65,61,9F,A,48,43,-42,>
<,11001,4,1,65,61,2E,D,48,43,-42,>
<,11002,4,1,65,61,BD,F,48,43,-43,>
<,11003,4,1,65,62,A0,36,E1,42,-41,>
<,11004,4,1,65,63,44,DF,8B,42,-42,>
<,11005,4,1,65,61,4C,12,48,43,-42,>
<,11006,4,1,65,61,DB,14,48,43,-42,>
<,11007,4,1,65,61,6A,17,48,43,-43,>
<,11008,4,1,65,62,BF,3B,E1,42,-47,>
<,11009,4,1,65,61,F9,19,48,43,-43,>
<,11010,4,1,65,63,63,E4,8B,42,-50,>
<,11011,4,1,65,62,DE,40,E1,42,-42,>
<,11012,4,1,65,62,FD,45,E1,42,-43,>
<,11013,4,1,65,63,82,E9,8B,42,-41,>
<,11014,4,1,65,62,1C,4B,E1,42,-42,>
<,11015,4,1,65,61,88,1C,48,43,-44,>
<,11016,4,1,65,62,3B,50,E1,42,-42,>
<,11017,4,1,65,63,A1,EE,8B,42,-42,>
<,11018,4,1,65,61,17,1F,48,43,-42,>
<,11019,4,1,65,61,A6,21,48,43,-41,>
<,11020,4,1,65,61,35,24,48,43,-42,>
<,11021,4,1,65,61,C4,26,48,43,-43,>
<,11022,4,1,65,62,5A,55,E1,42,-51,>
<,11023,4,1,65,61,53,29,48,43,-42,>
<,11024,4,1,65,61,E2,2B,48,43,-43,>
<,11025,4,1,65,61,71,2E,48,43,-42,>
<,11026,4,1,65,62,79,5A,E1,42,-43,>
<,11027,4,1,65,61,0,31,48,43,-42,>
<,11028,4,1,65,62,98,5F,E1,42,-43,>
